0
0.1616275,0.98504,-0.05977254,0.02237969,0.05689475,0.9981294,0.9865979,-0.1626628,-0.01284912,0.7354748,-0.5424778,-0.1992532,0
0.1725028,0.9843017,-0.03732068,-0.02052483,0.04147229,0.9989289,0.984795,-0.171552,0.02735674,0.7457783,-0.5368853,-0.170594,0.02243114
0.1791755,0.983498,-0.02505864,-0.06330927,0.03694436,0.99731,0.9817778,-0.177107,0.068884,0.7562891,-0.5283762,-0.1319214,0.04430455
0.1597116,0.9866287,-0.03249692,-0.1444133,0.05591697,0.9879363,0.9765431,-0.1530918,0.1514129,0.7663795,-0.5133874,-0.05769589,0.07796697
0.1372858,0.9899189,-0.03483276,-0.225513,0.06547865,0.9720374,0.9645186,-0.1255916,0.2322288,0.7674481,-0.4978232,0.00682273,0.1002349
0.1143997,0.9922447,-0.04861353,-0.3189983,0.08303386,0.9441111,0.9408253,-0.09249833,0.3260233,0.7613662,-0.4768869,0.07947169,0.1225929
0.06194989,0.9969677,-0.04709106,-0.504832,0.0720007,0.8602096,0.8609915,-0.0295168,0.5077615,0.7297511,-0.4402693,0.2111875,0.156008
0.03418466,0.9971414,-0.06738193,-0.6289638,0.07386015,0.7739182,0.7766824,0.01592463,0.6296905,0.6897288,-0.4137551,0.3043199,0.1787499
0.01070225,0.996101,-0.0875696,-0.8108927,0.05988817,0.5821223,0.5850968,0.0647795,0.8083717,0.5793837,-0.3804501,0.441529,0.2122015
-0.000426798,0.9964963,-0.08363675,-0.9140213,0.03353985,0.4042776,0.4056661,0.07661827,0.9108042,0.4833158,-0.3625117,0.5158575,0.2344965
-0.01556059,0.9949358,-0.09930141,-0.9821924,0.003387181,0.1878478,0.1872327,0.1004562,0.9771653,0.3735353,-0.3405372,0.5744879,0.2567661
-0.1598792,0.9752917,-0.1524626,-0.9736373,-0.1812559,-0.1384799,-0.162693,0.1263032,0.9785591,0.1957307,-0.3128268,0.6175589,0.2903879
-0.2544971,0.9452503,-0.2042868,-0.9018593,-0.3082382,-0.3027195,-0.3491146,0.1071967,0.9309282,0.09038762,-0.301605,0.6201105,0.3126489
-0.3388329,0.9024516,-0.2660329,-0.7771459,-0.4278367,-0.4615194,-0.5303174,0.05036846,0.8463014,-0.04073995,-0.2982473,0.602026,0.3462718
-0.3440223,0.8871384,-0.3076267,-0.6849082,-0.4612035,-0.5640852,-0.6423,0.01663816,0.7662724,-0.1146922,-0.2954086,0.5755623,0.3685389
-0.2997101,0.8955787,-0.3288046,-0.6317929,-0.4445615,-0.6349825,-0.7148507,0.01742577,0.6990596,-0.1745283,-0.2974951,0.5396088,0.3907059
-0.2918137,0.8748755,-0.3865718,-0.4929366,-0.4839162,-0.7230758,-0.8196693,-0.02044802,0.5724714,-0.244559,-0.3050357,0.4813232,0.4243297
-0.2673018,0.8735398,-0.40679,-0.4118315,-0.485216,-0.7713368,-0.8711742,-0.03865071,0.4894499,-0.2830054,-0.3082975,0.4454596,0.4469085
-0.2121989,0.8956614,-0.3908483,-0.3106918,-0.4410382,-0.8419951,-0.9265212,-0.05723706,0.3718624,-0.3233092,-0.3130277,0.3947276,0.4802814
-0.1849835,0.9026474,-0.3885986,-0.2658876,-0.4266451,-0.8644527,-0.9460893,-0.05658591,0.3189249,-0.3387438,-0.3155661,0.3680662,0.5026009

1
0.09510086,0.9917521,-0.08592689,-0.6345054,0.1269019,0.7624295,0.7670453,-0.01798661,0.6413404,0.6729257,-0.4525244,0.2568235,0
0.11067,0.9907592,-0.07841198,-0.676227,0.1328841,0.7246096,0.728333,-0.02716822,0.6846841,0.6565384,-0.4511643,0.2885896,0.0219475
0.1546793,0.9789397,-0.1332343,-0.712745,0.2039579,0.6711153,0.6841553,-0.008845577,0.7292823,0.6295564,-0.4406165,0.3394854,0.05573281
0.1576891,0.9765884,-0.1463195,-0.7455113,0.2149027,0.6308961,0.6475699,0.009597403,0.7619452,0.6117368,-0.4305093,0.3716732,0.07781214
0.1000427,0.984735,-0.1424374,-0.7983646,0.1648817,0.5791614,0.5938057,0.05577615,0.8026725,0.5786312,-0.4119821,0.4215984,0.1114677
0.09492427,0.9857899,-0.1385918,-0.8317574,0.1550336,0.5330517,0.5469632,0.06467523,0.8346543,0.5512052,-0.4004375,0.4552453,0.1336699
0.1095258,0.9851384,-0.1323119,-0.8864413,0.1570291,0.4353891,0.4496953,0.06960034,0.8904658,0.496506,-0.3839827,0.5063841,0.1673101
0.101427,0.9866898,-0.1271055,-0.9217452,0.141274,0.3611475,0.3742971,0.08052882,0.9238054,0.451514,-0.3716215,0.5385337,0.1897742
0.06922994,0.9883332,-0.1356638,-0.9659044,0.1004148,0.2386324,0.2494709,0.1145177,0.9615869,0.3779172,-0.3510209,0.582501,0.2230807
0.05856627,0.988686,-0.1380942,-0.986237,0.07872856,0.1453906,0.1546175,0.1276786,0.9796893,0.3200966,-0.3403226,0.605207,0.2452691
0.1084457,0.9842085,-0.1399045,-0.9940232,0.1091349,-0.002758557,0.01255341,0.1393674,0.990161,0.2177758,-0.3284991,0.634275,0.2791464
0.1339246,0.9840119,-0.1174092,-0.9854712,0.1197523,-0.1204422,-0.1044566,0.1318336,0.9857528,0.1386645,-0.3258749,0.6414745,0.3012967
0.07474583,0.9934233,-0.08673659,-0.9420044,0.04180369,-0.3329868,-0.3271708,0.1065956,0.9389334,0.01438696,-0.3319847,0.6278714,0.3346168
0.01291713,0.9978632,-0.06404705,-0.8742337,-0.01981897,-0.4851009,-0.4853335,0.06225814,0.8721094,-0.06666684,-0.3438757,0.604437,0.3572968
-0.00121766,0.9999974,-0.001920176,-0.7583196,-0.002175088,-0.6518794,-0.6518816,0.0006622953,0.75832,-0.1691674,-0.3607876,0.552312,0.3903664
-0.05931691,0.9982367,0.002305885,-0.6833583,-0.03892236,-0.7290452,-0.7276696,-0.04482036,0.6844618,-0.2247625,-0.3746401,0.5112879,0.4127897
-0.08271185,0.995998,0.03386908,-0.5660415,-0.01898097,-0.8241584,-0.8202171,-0.0873389,0.5653459,-0.288412,-0.3869449,0.4456439,0.4461202
-0.07486433,0.9959745,0.04929772,-0.5072078,0.004531626,-0.8618121,-0.858566,-0.08952305,0.5048266,-0.3205794,-0.3888744,0.4069971,0.4685332
