0
0.05831493,-0.2000643,0.6326703,0.2819726,-0.3853172,-0.4241514,0.7694919,0.2569171

2
0.3917407,-0.6253645,0.1456067,0.01189231,-0.1106109,-0.004289865,0.9937834,0
0.3881895,-0.626703,0.1475379,0.02367189,-0.1461401,-0.00246872,0.9889776,0.02235121
0.3841857,-0.6251953,0.1502426,0.005782578,-0.1786731,0.0367101,0.9832064,0.05590639
0.393006,-0.6240328,0.1491991,0.01251146,-0.1557383,0.06824254,0.9853588,0.08933663
0.3964069,-0.6234755,0.1450379,0.02255198,-0.1795474,0.0971932,0.9786764,0.1228223
0.3945325,-0.6206231,0.1436929,0.006411888,-0.2139213,0.1481484,0.9655302,0.1452829
0.3964171,-0.6093338,0.1426196,0.0003860203,-0.2250028,0.1936322,0.9549242,0.1788626
0.3990444,-0.5941331,0.1402782,0.01621147,-0.220862,0.1947087,0.9555343,0.2121878
0.3903514,-0.5732253,0.1475174,0.006650312,-0.2661997,0.2244709,0.9373934,0.2456584
0.3807331,-0.5443178,0.1629382,-0.001158061,-0.2915471,0.2520875,0.9227409,0.2792448
0.3714211,-0.4766944,0.1972525,-0.00289901,-0.2875591,0.2088702,0.9347056,0.3351054
0.3587772,-0.433771,0.227093,-0.02907017,-0.3448547,0.2425418,0.9063132,0.3685789
0.3476699,-0.3776216,0.2685472,-0.07988437,-0.3773642,0.2881408,0.8764643,0.4021775
0.3327799,-0.3136978,0.3244487,-0.06790731,-0.3759344,0.2542997,0.8884783,0.435668
0.3221429,-0.2648666,0.3655042,-0.0916679,-0.3790309,0.2600328,0.8833547,0.4581605
0.2923338,-0.1866726,0.4337152,-0.1458708,-0.4032587,0.2918074,0.8549576,0.4914985
0.27319,-0.1084128,0.5030004,-0.1100955,-0.3684882,0.2496489,0.8886906,0.5249857
0.2757476,-0.03140093,0.5552216,-0.1434561,-0.3015853,0.2185881,0.9168893,0.5586227
0.2797357,0.02178353,0.5814902,-0.1923817,-0.2578706,0.256134,0.9115303,0.5916306
0.2752573,0.04127705,0.5930335,-0.1646813,-0.2432024,0.2719039,0.9164065,0.6140444

7
0.1836788,-0.1813675,0.3759768,0.1082453,-0.3461088,-0.162471,0.9176573,0
0.1851331,-0.1731802,0.3875879,0.104945,-0.343711,-0.1576401,0.919782,0.05585222
0.1867954,-0.1652402,0.3982372,0.1047792,-0.3356508,-0.1545926,0.9232882,0.1136865
0.1856048,-0.1568699,0.4110323,0.1048259,-0.3437029,-0.1525049,0.920664,0.1675219
0.1849102,-0.1459094,0.4255283,0.09909975,-0.3396345,-0.1460603,0.9238474,0.2232988
0.1831498,-0.1335822,0.4418328,0.09321505,-0.3537002,-0.1341318,0.9209864,0.2791898
0.1839179,-0.1177974,0.4666385,0.0896263,-0.3376653,-0.1211524,0.929124,0.3350584
0.1849087,-0.09473431,0.499649,0.081513,-0.3287457,-0.1071452,0.9347737,0.4022232
0.1906702,-0.07535078,0.5292617,0.08417118,-0.3066062,-0.09047675,0.9437806,0.4586927
0.1939242,-0.05195943,0.5572698,0.07395185,-0.3042888,-0.07532065,0.9467134,0.5137531
0.1972625,-0.02032487,0.5965692,0.05646976,-0.2923037,-0.05037127,0.9533271,0.5704677
0.2142482,-0.00879031,0.619478,0.04803075,-0.2541524,-0.03071882,0.9654822,0.6255496
0.2239066,0.003264091,0.6362264,0.0455463,-0.2438207,-0.02014308,0.9685408,0.6813439
0.2357994,0.008869382,0.6494735,0.0537664,-0.2289766,-0.01482539,0.9718329,0.7371626
0.2475729,0.0115146,0.6585669,0.05034701,-0.2303903,-0.001375663,0.971794,0.8041503
0.2555671,0.01316303,0.6662909,0.05411103,-0.2363318,0.006906419,0.97014,0.859951
0.2637311,0.01376381,0.6697918,0.06354988,-0.2466043,0.002569283,0.9670269,0.9156678
0.271256,0.008743076,0.6714114,0.07362844,-0.2503938,-0.001568022,0.965339,0.9714439
0.2776766,0.01010044,0.6697951,0.05883168,-0.2564622,0.006667096,0.9647391,1.027357
0.2773635,0.007886388,0.6679707,0.05958182,-0.2614746,0.01107683,0.963306,1.083241

8
0.07746065,-0.49223,0.4312457,0.02786093,0.1564042,0.3582725,0.9200013,0
0.07058686,-0.4828061,0.4373372,0.03309141,0.1407255,0.332387,0.931998,0.01105757
0.06223275,-0.4699165,0.4468873,0.04263523,0.1468994,0.2920666,0.9440868,0.03379687
0.05111419,-0.4483343,0.4609253,0.03638433,0.1374898,0.3126388,0.9391644,0.05586909
0.04051276,-0.4263364,0.4742537,0.009971732,0.04832859,0.4422211,0.8955476,0.07813139
0.03012999,-0.3932899,0.4955,-0.02554845,-0.03763341,0.5276562,0.8482393,0.1005552
0.02721942,-0.362568,0.5204623,-0.06327965,-0.06638145,0.5601436,0.8233033,0.1227697
0.03383003,-0.3289952,0.5513077,-0.08566979,-0.0681195,0.5854089,0.8033161,0.1342197
0.04506534,-0.280988,0.5870161,-0.1314849,-0.08944604,0.6094064,0.7767465,0.1564352
0.07593902,-0.238279,0.6214506,-0.1328772,-0.1045764,0.6144316,0.7706369,0.1785189
0.1154274,-0.1908334,0.6582425,-0.1164879,-0.06799508,0.6141316,0.7775922,0.2009087
0.1604047,-0.1572292,0.6812446,-0.09101179,0.02029582,0.606509,0.7895896,0.2233767
0.2023333,-0.1235496,0.7010722,-0.07085126,0.1324008,0.652894,0.7424147,0.2455759
0.2536886,-0.1013645,0.722346,0.01316557,0.2745226,0.6683214,0.6912384,0.2681545
0.2805135,-0.1060129,0.7279831,0.09273145,0.3573127,0.6454365,0.6686854,0.2790943
0.3305069,-0.1112802,0.7302884,0.2849788,0.4493876,0.5779898,0.6186806,0.3016815
0.3585191,-0.1261548,0.7054691,0.5190807,0.3990162,0.4771847,0.5862048,0.323985
0.3830666,-0.1279621,0.6820791,0.625435,0.4447798,0.3581065,0.5317535,0.3461142
0.3983123,-0.1275747,0.6643054,0.6322833,0.5004321,0.3136545,0.5014046,0.3684807
0.4017083,-0.1186059,0.6671997,0.6367978,0.4817878,0.3651445,0.4785798,0.3909096

9
0.1828293,-0.1958795,0.5055455,-0.0174039,-0.3915114,-0.1489723,0.9078674,0
0.1813519,-0.1913135,0.5125579,0.003668208,-0.3919211,-0.1593339,0.9060889,0.01116309
0.1785361,-0.186297,0.5194566,0.01834023,-0.3958153,-0.1706895,0.9021413,0.02240435
0.1770181,-0.1813837,0.5277182,0.04135663,-0.4034204,-0.1938166,0.8932955,0.03358634
0.1800153,-0.1755268,0.5432402,0.08767717,-0.3786229,-0.1956249,0.9003823,0.05582105
0.183342,-0.1690941,0.5573232,0.08432541,-0.3514009,-0.1653056,0.9176496,0.06722992
0.1853217,-0.1609854,0.5708361,0.06848797,-0.3451975,-0.1456642,0.9246243,0.07843082
0.1869079,-0.1445198,0.5908946,0.05554186,-0.3645961,-0.1392455,0.9190187,0.1005986
0.1868261,-0.1331449,0.6049353,0.0716956,-0.3802882,-0.1462299,0.9104161,0.1117747
0.1869522,-0.1224154,0.6193262,0.09011262,-0.3929189,-0.1523958,0.9023691,0.1228686
0.1881572,-0.1031755,0.6484541,0.133782,-0.3938289,-0.1779451,0.8918166,0.1563453
0.1913715,-0.09516454,0.6611622,0.1251068,-0.386425,-0.1687178,0.8980859,0.1676331
0.1950075,-0.085465,0.674709,0.1244026,-0.3692985,-0.1612362,0.9067224,0.1786991
0.2057426,-0.07416087,0.6902075,0.1209586,-0.2858779,-0.1546043,0.9379448,0.2011635
0.2103119,-0.06707766,0.6972853,0.1021405,-0.2637599,-0.135224,0.9495855,0.2124131
0.2115276,-0.06205859,0.7012721,0.0733026,-0.2685749,-0.1005276,0.9551903,0.2238317
0.2092393,-0.06335838,0.7000817,0.03892244,-0.3037538,-0.03098398,0.9514508,0.2459977
0.2044608,-0.06575609,0.6984487,0.05162016,-0.3250141,-0.003363032,0.9442933,0.2569416
0.2046088,-0.06733492,0.6978544,0.07980402,-0.3378763,0.006998579,0.937775,0.268074
0.2051074,-0.06374829,0.6997684,0.1021207,-0.3358642,-0.001990907,0.9363561,0.2793766

10
0.1918942,-0.1469192,0.6540852,0.06226567,-0.4237938,-0.08982749,0.8991401,0
0.1985838,-0.1365171,0.6628229,0.04290055,-0.4193717,-0.09350275,0.9019668,0.01132353
0.2063156,-0.1266383,0.6716009,0.03565999,-0.409607,-0.1057739,0.9054073,0.02230037
0.2161567,-0.1178783,0.6812994,0.04135446,-0.3921528,-0.1190492,0.9112263,0.0335585
0.2292416,-0.1111537,0.6919008,0.05683943,-0.3641345,-0.1420569,0.9186921,0.04477396
0.2458787,-0.1050989,0.7031212,0.07104094,-0.3180533,-0.1669163,0.9305559,0.055877
0.2634864,-0.09919414,0.7127393,0.07160275,-0.2661573,-0.1863036,0.94304,0.06704316
0.2907347,-0.09376913,0.7201431,0.06542309,-0.188328,-0.210388,0.9570733,0.07840552
0.3155119,-0.09187071,0.7221889,0.05237513,-0.1128597,-0.2256752,0.9662248,0.08929345
0.3368992,-0.09047952,0.7216753,0.03963433,-0.05483824,-0.2272501,0.9714831,0.1008832
0.3548397,-0.08916428,0.7216229,0.03316563,-0.01284757,-0.224101,0.9739167,0.1117111
0.3648293,-0.08879181,0.7164131,0.02250799,-0.002471735,-0.2072584,0.9780242,0.1228683
0.3652734,-0.08817805,0.7162936,0.01554756,-0.02386404,-0.173321,0.9844535,0.1341405
0.3661846,-0.08746119,0.7163405,0.01189043,-0.04011603,-0.1384246,0.9894887,0.1453398
0.3558492,-0.09709718,0.7168612,0.02117419,-0.06988693,-0.09520687,0.9927754,0.1564309
0.3487366,-0.1003973,0.7168549,0.03456509,-0.104106,-0.06558096,0.9917996,0.1674964
0.3387183,-0.1025468,0.7140474,0.04360576,-0.1289015,-0.06315166,0.9886834,0.178803
0.3316788,-0.1025524,0.7144252,0.04886321,-0.1525925,-0.07470962,0.9842492,0.1900808
0.3253826,-0.1000021,0.7124583,0.04653874,-0.1751856,-0.09469022,0.9788656,0.2010796
0.3192887,-0.09628511,0.709922,0.03884637,-0.1954389,-0.1090687,0.9738576,0.2122626

12
0.362421,-0.1857455,0.5150692,0.01293657,-0.3725048,-0.003411423,0.9279338,0
0.3682697,-0.1793915,0.5226266,0.01449094,-0.3660699,-0.0008279212,0.9304742,0.01120396
0.3742769,-0.1726062,0.5289671,0.01121586,-0.3638012,-0.001359317,0.9314081,0.02227354
0.3781931,-0.1564034,0.5476776,-0.007359737,-0.3862641,0.0127976,0.9222701,0.0446549
0.3786789,-0.1499116,0.5592834,-0.005501296,-0.3986757,0.01787278,0.9169013,0.0557421
0.3787863,-0.1313067,0.5857292,0.01621561,-0.4050283,0.003145532,0.9141549,0.07814543
0.3778829,-0.1214269,0.6019169,0.03148113,-0.3945652,-0.006599704,0.9183048,0.08950064
0.3661432,-0.1012,0.6341354,0.02182909,-0.385191,0.01838283,0.9223955,0.1116441
0.3528085,-0.09216645,0.6475508,0.003684421,-0.3928092,0.04718661,0.9184012,0.1228949
0.3105996,-0.07688864,0.6704719,-0.03513929,-0.439165,0.1189066,0.8898093,0.1451508
0.2376962,-0.06311196,0.6785535,-0.05819317,-0.5485311,0.1733757,0.8158848,0.1675086
0.1586852,-0.05328033,0.66771,0.005731458,-0.6708907,0.1380232,0.7285757,0.1898304
0.1235046,-0.04859467,0.6620771,0.06977464,-0.7019565,0.0908876,0.7029424,0.2011215
0.06575301,-0.05292445,0.6512921,0.1268309,-0.7325973,0.07920242,0.6640347,0.2233984
0.04628391,-0.0609161,0.6461803,0.1190749,-0.7510493,0.08091503,0.6443592,0.2347526
0.02288935,-0.05992306,0.6503212,0.1165622,-0.7351674,0.06248814,0.6648589,0.256964
0.01540042,-0.06404307,0.6541117,0.1289602,-0.728942,0.0466287,0.6707001,0.2681215
0.01108563,-0.06677159,0.6526964,0.136748,-0.7232561,0.04424321,0.6754578,0.2904671
0.005970856,-0.07367925,0.6527357,0.1277606,-0.7320312,0.05930953,0.6665508,0.3015507
0.00153815,-0.08738229,0.6472331,0.09512873,-0.7533399,0.1098855,0.6413693,0.3127204

13
0.2345565,-0.2613751,0.4039998,0.3836595,0.9025719,-0.01274978,0.1949534,0
0.2152294,-0.2408621,0.4194855,0.3942097,0.8834951,0.01774476,0.2524289,0.01121137
0.1844868,-0.1953368,0.4543073,0.4213136,0.8600023,0.02952992,0.2863894,0.03347367
0.1743074,-0.1741586,0.4718321,0.4384024,0.8563763,0.002573629,0.2727935,0.04463344
0.1549049,-0.1366851,0.495078,0.4519755,0.8498223,-0.01888523,0.2704877,0.06706513
0.1456194,-0.1196773,0.5015106,0.4539213,0.8491502,-0.01163517,0.2697481,0.07826705
0.1340258,-0.08587698,0.5128114,0.4473252,0.8588099,-0.01626011,0.249161,0.1004966
0.124631,-0.06307519,0.5241427,0.4622638,0.854136,-0.02298636,0.2371403,0.1232674
0.11844,-0.05447407,0.5250958,0.5003907,0.8318737,0.003794011,0.2399604,0.1340148
0.0986562,-0.04426283,0.5276712,0.5792553,0.7688855,0.06010863,0.263942,0.1562847
0.0750958,-0.05135619,0.5210947,0.5575716,0.7726015,0.04901443,0.2996638,0.1896787
0.07848818,-0.04700518,0.5263206,0.4333494,0.8705983,-0.00123285,0.2329493,0.2120613
0.08574238,-0.0480125,0.5308411,0.373561,0.9050979,-0.02899703,0.2010203,0.22331
0.105474,-0.04406356,0.5404419,0.3000434,0.9398012,-0.06283408,0.1509953,0.245619
0.1137439,-0.04159907,0.5449007,0.2775418,0.95086,-0.06535438,0.120684,0.2567517
0.1384385,-0.02987216,0.5516363,0.262589,0.9640769,-0.0304298,0.0260153,0.2789851
0.166913,-0.01877565,0.554987,-0.2319143,-0.9697736,0.01022334,0.07516915,0.3014123
0.1773061,-0.01665251,0.5562477,-0.2199469,-0.9698877,0.004804363,0.1044897,0.3126451
0.1919593,-0.02596123,0.5604715,-0.2272444,-0.967035,0.01459647,0.1139751,0.334935
0.197953,-0.03175413,0.5608485,-0.2383557,-0.9634637,0.0208651,0.1203696,0.3460582

14
0.111924,-0.2193122,0.4751096,0.2457792,0.9118662,-0.0001220703,0.3287742,0
0.1002383,-0.2204378,0.4746855,0.2416629,0.9051286,-0.01926431,0.3492422,0.01123283
0.07372864,-0.2277228,0.4691154,0.2803617,0.8589901,-0.02039049,0.4279223,0.03360576
0.05732703,-0.2346889,0.4600673,0.3029567,0.8209558,-0.008635558,0.4839156,0.04464136
0.02761287,-0.2393278,0.4453721,0.2880911,0.7858481,-0.02439177,0.546673,0.06710703
0.01290931,-0.2358571,0.4437713,0.2439804,0.8014345,-0.04949842,0.5438071,0.07818963
-0.01164793,-0.2194266,0.4541118,0.1452081,0.847527,-0.07857887,0.5044185,0.1006078
-0.01655484,-0.2056696,0.4683268,0.1094314,0.8710262,-0.08109016,0.4719772,0.1117509
-0.0185518,-0.1810713,0.5096642,0.1009982,0.9071116,-0.1023971,0.3955536,0.1340247
-0.01519091,-0.1680881,0.5312948,0.1087433,0.9215873,-0.1028726,0.3581465,0.1451911
0.002468536,-0.13505,0.5799112,0.1347821,0.9548635,-0.05816314,0.2582375,0.1675286
0.03539982,-0.09505311,0.6198252,0.0854378,0.9895536,-0.02101915,0.1142032,0.1900001
0.05606881,-0.0732621,0.6368126,0.03912349,0.9986912,-0.01029886,0.03129241,0.2010669
0.1031926,-0.04395574,0.6530132,0.03040703,-0.9920014,-0.01916387,0.1210015,0.2233172
0.1263889,-0.03694025,0.6580198,0.05711808,-0.9811491,-0.03312967,0.1816219,0.2345904
0.1593154,-0.02381063,0.6546084,0.06552698,-0.9594133,-0.05328715,0.2690591,0.2571897
0.1653176,-0.02499116,0.6544507,0.03093345,-0.9666152,-0.04053157,0.2511083,0.2680513
0.1525167,-0.03702347,0.6521816,-0.03824134,-0.9866012,-0.01563263,0.1578329,0.2904523
0.1475277,-0.039046,0.6489214,-0.07216699,-0.9887757,-0.008858302,0.1305221,0.3016323
0.1226705,-0.04896042,0.6382126,-0.1373585,-0.9898264,0.003459138,0.03693651,0.3239145

15
0.03831572,-0.1103458,0.6264216,0.07149153,0.9759552,-0.004295071,0.2058687,0
0.03088098,-0.1110048,0.6195808,0.08646432,0.9663233,-0.014652,0.241927,0.01130769
0.005439534,-0.1168237,0.5980466,0.1203544,0.9331357,-0.04522438,0.3357491,0.03354904
-0.01287412,-0.1199777,0.5818642,0.1348931,0.914697,-0.06672234,0.3750752,0.05576689
-0.01972952,-0.1199618,0.5726504,0.143308,0.9021475,-0.06877933,0.4010763,0.0668684
-0.03437464,-0.1135711,0.5568762,0.1208673,0.8864147,-0.07614419,0.4402978,0.08933765
-0.03098385,-0.09604461,0.5631165,0.03825459,0.9026561,-0.1032213,0.4160455,0.1115596
-0.02633166,-0.08828835,0.5705473,0.00995079,0.9114555,-0.1137518,0.3952346,0.1227781
0.006578618,-0.06227197,0.6107534,0.02087545,0.9516869,-0.09602295,0.2909226,0.1450844
0.06022885,-0.02802611,0.6515719,0.02803979,0.9917864,-0.04877881,0.1148662,0.1677071
0.1331727,0.001775167,0.6755128,-0.02098225,-0.9992273,-0.0009841623,0.03321905,0.2008676
0.1610317,0.003039451,0.6785097,-0.0226252,-0.9967517,0.0003229677,0.07729192,0.2233243
0.171705,-0.000823495,0.6775436,-0.02957328,-0.9980738,0.01225211,0.05314252,0.2456014
0.1682957,-0.005271245,0.675321,-0.03694579,-0.9986876,0.01976974,0.02945033,0.2570366
0.1570451,-0.00536033,0.6706946,0.05191893,0.9967247,-0.04135734,0.04619341,0.2797171
0.1368687,-0.0008324346,0.6631025,0.05644904,0.9909592,-0.04764497,0.111997,0.3012252
0.1228914,0.001026578,0.6572431,0.05885688,0.9860634,-0.04394158,0.1492787,0.3124261
0.08613539,0.004928015,0.6411389,0.06571805,0.9691119,-0.0278914,0.236062,0.3348213
0.04014953,0.001481033,0.617119,0.06329272,0.9423726,-0.01352944,0.328245,0.3571107
0.01978485,-0.003802184,0.6051057,0.04852245,0.9311838,-0.02654321,0.3603302,0.3681889

16
0.1755575,-0.2710038,0.3008684,0.08266504,0.5200182,-0.006259006,0.8501227,0
0.1694625,-0.2568296,0.3214985,0.03798829,0.5579242,-0.0979406,0.8232164,0.01120396
0.1630218,-0.2456084,0.3410069,0.01679942,0.5863032,-0.1518207,0.7955607,0.02238647
0.164905,-0.2208231,0.3936346,0.03726985,0.6535469,-0.1241856,0.7456979,0.04477498
0.1638104,-0.2056478,0.4148065,0.04346929,0.6669261,-0.08782876,0.7386515,0.05580214
0.1760762,-0.1709682,0.4614052,0.03377666,0.7203593,-0.06476402,0.6897444,0.0782019
0.1877357,-0.1572358,0.4844143,0.01698906,0.7570761,-0.1002753,0.645362,0.0894056
0.2097873,-0.1326071,0.524775,-0.001983408,0.8000187,-0.1377436,0.583946,0.1117489
0.2210247,-0.1210827,0.5409871,0.001042969,0.8111323,-0.1404864,0.5677384,0.1228949
0.2350032,-0.1000361,0.5659875,0.001286091,0.8178455,-0.1329728,0.559862,0.1454213
0.2397917,-0.08326851,0.5799791,-0.003794011,0.812819,-0.1162704,0.570782,0.1688706
0.2374759,-0.06818868,0.5855264,0.00678342,0.8108079,-0.07048459,0.5810134,0.1899838
0.2349396,-0.06498098,0.5864331,0.02183916,0.810697,-0.05137616,0.5827984,0.2010469
0.2222322,-0.06179605,0.5845188,0.06698296,0.7885812,-0.009243149,0.6112017,0.2235885
0.2094758,-0.06444769,0.5802625,0.09248951,0.7606503,0.00849946,0.6424831,0.2345561
0.1872841,-0.07040554,0.56946,0.1093619,0.7205479,-0.0009765625,0.6847261,0.2570004
0.1799057,-0.07527731,0.5635798,0.1000763,0.7163167,-0.03530334,0.6896585,0.2681604
0.1710293,-0.08114279,0.5557809,0.06039169,0.7117139,-0.08516777,0.6946674,0.2904733
0.1683552,-0.08096204,0.5514619,0.04533216,0.707297,-0.08625968,0.700168,0.3019271
0.1684518,-0.08158424,0.5455461,0.03588525,0.7076313,-0.07690416,0.701467,0.3127238

17
0.2048836,-0.1226431,0.6310248,0.03643436,0.6936058,-0.02612576,0.7189583,0
0.2036918,-0.1287019,0.6240261,0.04823276,0.6765352,-0.01286322,0.7347165,0.01114495
0.2014775,-0.1337028,0.6152155,0.04972062,0.6609667,-0.006926348,0.7487342,0.02227839
0.2024619,-0.1413497,0.6095381,0.05061312,0.6523275,-0.01131507,0.7561607,0.03333187
0.203266,-0.1575634,0.6028407,0.04955574,0.6446746,-0.03334732,0.76212,0.05575616
0.2054967,-0.1663612,0.6012651,0.05147048,0.6404279,-0.03882997,0.7653072,0.06699998
0.206687,-0.1738932,0.5986064,0.05581431,0.6323011,-0.04278665,0.7715241,0.07810124
0.207136,-0.1797937,0.599211,0.0646294,0.6268427,-0.03855471,0.7755029,0.0891864
0.2090148,-0.1867758,0.6003633,0.0627531,0.6234673,-0.03070705,0.7787217,0.1116306
0.2107718,-0.1874543,0.6042897,0.05970705,0.6294789,-0.02777401,0.7742222,0.1227561
0.2128441,-0.1861301,0.6074194,0.05832451,0.6392764,-0.02273082,0.766425,0.1339159
0.2147567,-0.1835866,0.6108775,0.05688484,0.6478187,-0.01901458,0.7594298,0.1450951
0.219041,-0.176147,0.6197684,0.044621,0.6750183,-0.01697348,0.7362549,0.1674386
0.2207522,-0.1714846,0.6232756,0.03693046,0.6844419,-0.01683287,0.7279369,0.1787024
0.2198036,-0.1654534,0.6255616,0.02129803,0.6882715,-0.0218151,0.7248123,0.1901204
0.2182514,-0.1606192,0.6276339,0.01193233,0.6925986,-0.02603992,0.7207543,0.2008872
0.2167794,-0.1487374,0.6316096,-0.01074947,0.7034731,-0.04254312,0.709366,0.2232712
0.2168128,-0.1421974,0.6333528,-0.02031398,0.7114875,-0.04620406,0.7008839,0.2345255
0.217515,-0.1354867,0.6340001,-0.0255856,0.7217193,-0.04421491,0.6902983,0.2455792
0.2181759,-0.1290342,0.6347831,-0.0296455,0.7294282,-0.04177606,0.6821367,0.2568023

18
0.3641047,-0.3741675,0.5256142,0.2947975,-0.3594231,0.6401734,0.6116269,0
0.3577253,-0.3679792,0.5243474,0.314176,-0.3431407,0.625764,0.626073,0.01136952
0.3490919,-0.3598442,0.5248058,0.3195207,-0.328623,0.6231231,0.6337437,0.02245903
0.3316404,-0.3314424,0.5253678,0.2992221,-0.3186463,0.6359542,0.6359976,0.04479823
0.3227245,-0.3135628,0.5255979,0.2875849,-0.3187014,0.6471347,0.6300325,0.05597103
0.3054619,-0.2702353,0.5306354,0.269024,-0.3069323,0.6971978,0.5893505,0.07833322
0.24493,-0.283457,0.5587854,0.2674177,-0.3018653,0.7185615,0.5665991,0.08946335
0.2467225,-0.2054113,0.5597839,0.2723733,-0.2611077,0.7541541,0.5374822,0.111802
0.2381403,-0.1749017,0.5636367,0.2659971,-0.2336629,0.7696566,0.5312966,0.1229199
0.2275486,-0.1056923,0.5635484,0.2362736,-0.1507524,0.8051817,0.5226193,0.1453618
0.227588,-0.03124896,0.5661755,0.2349142,-0.06885409,0.8340212,0.4944523,0.1676083
0.2310456,0.0326805,0.5669419,0.2549641,-0.01125532,0.8554363,0.450661,0.1900627
0.2375115,0.06904718,0.5650316,0.2505658,0.03441203,0.8582091,0.4466652,0.2011647
0.246317,0.128004,0.5519864,0.208029,0.1129212,0.8703352,0.4318443,0.2234038
0.2575427,0.1536523,0.5481955,0.2044002,0.1285203,0.8838825,0.4005681,0.2346435
0.2762073,0.1842045,0.541959,0.2377208,0.126602,0.9052526,0.3286009,0.2569498
0.2831752,0.1908231,0.5419041,0.2537292,0.1326944,0.9001061,0.3283636,0.2679033
0.288905,0.1907217,0.5407988,0.2614983,0.1472457,0.8864174,0.3524224,0.2903976
0.2932074,0.1913085,0.5398663,0.263497,0.141579,0.8865061,0.3530321,0.3015875
0.2984637,0.1841885,0.5374305,0.2681296,0.1267073,0.8902906,0.3455929,0.3139668

19
0.2202837,-0.4932842,0.4347624,-0.2964847,0.1537655,-0.3852906,0.860235,0
